0.1182834163200084,0.10591896162937767,0.07978352849847298,0.022161372413105247,0.019330686545487176,0.012616817507531335,4.08493575601501,0.8265742234612405,0.79,0.0,522,214
0.14594236171264496,0.13557730221937309,0.1098761618140258,0.04661182917110423,0.04157871963794383,0.03017329766931352,4.6706644085159645,0.7907253509320066,0.9299999999999999,0.0,1003,325
0.18670401120373462,0.17154256573524135,0.14323278943528403,0.08110430520307282,0.07368194316180654,0.056832082104752386,4.869530152557182,0.6610183317444259,1.0,0.0,1529,423
0.20467690743541142,0.18808987407637606,0.17049788413743097,0.11833801094217261,0.10832102765463164,0.08750898234684025,4.3989412069137845,0.6303737909756384,1.0,0.0,2009,488
0.2632420244510572,0.22966380603908743,0.1867853853873114,0.1644121277335704,0.1489473048012471,0.12260197924055667,4.474035488123561,0.6594182598599729,1.0,0.0,2500,575
0.1362498669435543,0.12658957020820977,0.10645136142523574,0.005975616324328368,0.005489865878511972,0.0038241944158060215,4.055649552216475,0.7273675203356328,0.89,0.0,517,231
0.1588502717901636,0.15056595873931755,0.12763882602700896,0.013280142210753978,0.012296243790023089,0.009785782751710735,4.339183789261667,0.6316148587552994,1.0,0.0,1022,344
0.16109424551379692,0.1566574437057906,0.14453106879898592,0.020948842769147484,0.019721575642974862,0.016442097151638913,4.450585176726986,0.6472563187934784,1.0,0.0,1504,452
0.18839554179859214,0.1787077513405583,0.1560734918707703,0.030436536942280008,0.028613931430463334,0.02436889485012818,4.2251554510568194,0.651823209621957,1.0,0.0,2029,559
0.19532723835738036,0.1858042005175257,0.16756058573534527,0.040273382258147986,0.03798443797959552,0.03270404282554517,4.4268535356227225,0.627825715320064,1.0,0.0,2544,644
0.19532723835738036,0.18852845621717826,0.17444320936160537,0.04974675331848092,0.047036891061120266,0.04097472991699247,4.621167459549811,0.6131713744047732,1.0,0.0,3029,719
0.1971674992537891,0.19339674075682284,0.17987977016295303,0.05931292143328636,0.05637509303107046,0.049594216882050055,4.71388957861878,0.6052014004783319,1.0,0.0,3515,788
0.1987233454367092,0.19559133565816314,0.1836689091651868,0.06948211125800566,0.06636193591683225,0.05892529453296379,4.677596820434818,0.5974485436091324,1.0,0.0,4027,880
0.20088767400353588,0.19979900878816279,0.18882329204283443,0.07892751696676242,0.07568688571141523,0.06768517134715533,4.890212084075566,0.5645702503662247,1.0,0.0,4501,1000
0.2037997188204966,0.2004384205351855,0.19242662085245218,0.08981069144707528,0.08647042835823997,0.07797773824473592,5.018328961079378,0.5355270102930637,1.0,0.0,5040,1046
0.15254617751994642,0.11678543146732367,0.08497085555156471,0.006502799443418615,0.005174027403313242,0.0030873936822020916,3.6164191107282657,0.8078506701085199,0.81,0.0,524,233
0.1542241243449572,0.13886112691404046,0.10553425029853825,0.013787809639927616,0.011061598009553295,0.007573212557397159,3.8079232910849483,0.7769034255096449,0.92,0.0,1001,372
0.1628854603163203,0.15258362003291176,0.13075347089814557,0.02232503888014777,0.01901945524343212,0.01414185904349026,4.0329620486706075,0.7057163543714944,0.99,0.0,1549,495
0.18036255088258196,0.17164165743769785,0.14825374666364943,0.030310237700632656,0.026493697469392414,0.020597528833425558,3.98132264001214,0.6994174680143425,1.0,0.0,2011,586
